3.44,42.8441
3.45,54.6944
3.46,57.0517
3.47,61.5403
3.48,66.4718
3.49,68.4723
3.5,68.3265
3.51,67.5319
3.52,58.2709
3.53,56.4967
3.54,47.3204
3.55,43.2454
3.56,41.2669
3.57,37.1913
3.58,40.2609
3.59,41.4336
3.6,47.4537
3.61,52.7927
3.62,57.1564
3.63,59.0427
3.64,65.0586
3.65,64.1771
3.66,62.3339
3.67,58.6536
3.68,62.9135
3.69,60.2228
3.7,61.5047
3.71,66.4046
3.72,75.5868
3.73,84.1665
3.74,99.4452
3.75,120.391
3.76,135.384
3.77,148.738
3.78,166.149
3.79,176.273
3.8,167.452
3.81,162.234
3.82,158.302
3.83,141.728
3.84,116.442
3.85,97.4195
3.86,77.2504
3.87,62.4962
3.88,46.5645
3.89,32.8441
3.9,23.2742
3.91,14.4557
3.92,9.89171
3.93,6.79836
3.94,6.76389
3.95,5.12738
3.96,6.69575
3.97,9.96136
3.98,15.5299
3.99,21.2938
4,27.125
4.01,37.8107
4.02,46.1622
4.03,61.7577
4.04,70.8877
4.05,81.6339
4.06,91.1209
4.07,97.1935
4.08,98.3997
4.09,99.9516
4.1,92.5045
4.11,84.5366
4.12,76.9394
4.13,66.0143
4.14,56.5941
4.15,49.2379
4.16,40.5649
4.17,33.2971
4.18,34.4543
4.19,30.7585
4.2,32.1429
4.21,29.0565
4.22,28.1328
4.23,29.0059
4.24,31.9842
4.25,33.7716
4.26,37.5256
4.27,43.3283
4.28,51.0962
4.29,60.1496
4.3,63.3856
4.31,73.6968
4.32,80.5363
4.33,83.8983
4.34,87.1223
4.35,90.4215
4.36,90.428
4.37,82.4741
4.38,75.9471
4.39,71.7099
4.4,64.6178
4.41,61.3428
4.42,60.3489
4.43,59.2105
4.44,60.0093
4.45,59.7399
4.46,60.0253
4.47,32.481
